time_window,n_articles,left_articles,right_articles,labels,first_date,last_date,stream_source,stream_group,time_window_code,time_window_name,stream_family,sampling
2024-08-21,6,3,3,"0,1",2024-08-21 15:30:00,2024-08-21 23:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-08-22,6,3,3,"0,1",2024-08-22 10:30:00,2024-08-22 21:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-08-24,6,3,3,"0,1",2024-08-24 00:15:00,2024-08-24 22:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-08-27,6,3,3,"0,1",2024-08-27 01:30:00,2024-08-27 15:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-08-28,6,3,3,"0,1",2024-08-28 00:15:00,2024-08-28 22:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-02,6,3,3,"0,1",2024-09-02 00:30:00,2024-09-02 22:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-03,6,3,3,"0,1",2024-09-03 17:00:00,2024-09-03 19:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-04,6,3,3,"0,1",2024-09-04 15:45:00,2024-09-04 20:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-05,6,3,3,"0,1",2024-09-05 00:15:00,2024-09-05 15:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-06,6,3,3,"0,1",2024-09-06 12:00:00,2024-09-06 23:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-09,5,2,3,"0,1",2024-09-09 05:30:00,2024-09-09 23:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-10,6,3,3,"0,1",2024-09-10 02:30:00,2024-09-10 19:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-11,6,3,3,"0,1",2024-09-11 05:00:00,2024-09-11 22:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-12,6,3,3,"0,1",2024-09-12 00:45:00,2024-09-12 15:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-13,6,3,3,"0,1",2024-09-13 14:30:00,2024-09-13 21:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-14,5,2,3,"0,1",2024-09-14 04:45:00,2024-09-14 23:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-09-16,6,3,3,"0,1",2024-09-16 10:45:00,2024-09-16 17:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
