stream_group,stream_source,stream_family,sampling,time_window,time_window_code,time_window_name,drift_score,n_articles,left_articles,right_articles,feature_type
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-07-03,D,daily,0.9314699369585012,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-07-05,D,daily,0.9136077714257752,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-07-08,D,daily,0.7520195140935944,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-07-11,D,daily,0.7887652148797724,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-07-14,D,daily,0.8967520097855854,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-07-17,D,daily,0.8967253737916219,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-07-18,D,daily,0.5907720656064601,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-07-20,D,daily,0.7014806822601021,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-07-21,D,daily,0.6551282498617343,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-07-23,D,daily,0.7593065799198677,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-07-25,D,daily,0.9765738880680777,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-07-26,D,daily,0.9767084964568924,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-07-27,D,daily,0.9303002913665835,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-01,D,daily,0.9193080038332938,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-02,D,daily,0.8035762407523054,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-05,D,daily,0.7691221049981385,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-06,D,daily,0.892455802731371,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-07,D,daily,0.9052686353872802,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-13,D,daily,0.9065173801656133,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-14,D,daily,0.8792462550149881,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-15,D,daily,0.8885948200110155,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-16,D,daily,0.8791274136649263,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-17,D,daily,0.8001783815731449,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-20,D,daily,0.8574995090326026,5,2,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-21,D,daily,0.8227973402197459,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-22,D,daily,0.8627092787663242,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-24,D,daily,0.8196566394968949,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-27,D,daily,0.7013105336760923,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-08-28,D,daily,0.7885152033684177,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-09-02,D,daily,0.8783399778599591,6,3,3,tfidf
mixed_max3_per_class_day_daily,mixed_max3_per_class_day,mixed,max3_per_class_day,2024-09-03,D,daily,0.8868634411025328,6,3,3,tfidf
